model,H,strategy,tau,phase,use_non_overlapping,is_baseline,n_obs,mean_log_ret,std_log_ret,sharpe_ann,max_drawdown,hit_rate,turnover,tc_bps,allow_short,annual_scale,annualize_mode
Lasso,20,model,0,17,TRUE,FALSE,51,0.000590492,0.019935255,0.105142235,-0.132149201,0.450980392,0,1,TRUE,3.54964787,non_overlapping
Lasso,20,model,0,18,TRUE,FALSE,50,0.000773763,0.020852459,0.131715261,-0.131848552,0.54,0,1,TRUE,3.54964787,non_overlapping
Lasso,20,model,0,19,TRUE,FALSE,50,0.000856225,0.01948723,0.155963597,-0.12780949,0.5,0,1,TRUE,3.54964787,non_overlapping
Lasso,20,model,0.0005,0,TRUE,FALSE,51,0.000261027,0.018680599,0.049599722,-0.106666519,0.431372549,0.039215686,1,TRUE,3.54964787,non_overlapping
Lasso,20,model,0.0005,1,TRUE,FALSE,51,0.000172468,0.01866928,0.032791865,-0.10862879,0.392156863,0.039215686,1,TRUE,3.54964787,non_overlapping
Lasso,20,model,0.0005,2,TRUE,FALSE,51,0.000164353,0.019148654,0.030466673,-0.106779942,0.411764706,0.039215686,1,TRUE,3.54964787,non_overlapping
Lasso,20,model,0.0005,3,TRUE,FALSE,51,3.97E-05,0.021083446,0.006683206,-0.123349867,0.411764706,0.039215686,1,TRUE,3.54964787,non_overlapping
Lasso,20,model,0.0005,4,TRUE,FALSE,51,8.52E-05,0.019357409,0.015621942,-0.120222746,0.411764706,0.039215686,1,TRUE,3.54964787,non_overlapping
Lasso,20,model,0.0005,5,TRUE,FALSE,51,7.11E-05,0.01889339,0.013363499,-0.120911671,0.37254902,0.039215686,1,TRUE,3.54964787,non_overlapping
Lasso,20,model,0.0005,6,TRUE,FALSE,51,0.000559572,0.019424426,0.102257069,-0.114644272,0.37254902,0.039215686,1,TRUE,3.54964787,non_overlapping
Lasso,20,model,0.0005,7,TRUE,FALSE,51,0.000916379,0.018999528,0.171205409,-0.109689375,0.37254902,0.039215686,1,TRUE,3.54964787,non_overlapping
Lasso,20,model,0.0005,8,TRUE,FALSE,51,0.001017663,0.018418798,0.196122784,-0.104663581,0.431372549,0.039215686,1,TRUE,3.54964787,non_overlapping
Lasso,20,model,0.0005,9,TRUE,FALSE,51,0.000891605,0.019902169,0.159022025,-0.112081899,0.411764706,0.039215686,1,TRUE,3.54964787,non_overlapping
Lasso,20,model,0.0005,10,TRUE,FALSE,51,0.000707759,0.019605766,0.128140605,-0.101035345,0.392156863,0.039215686,1,TRUE,3.54964787,non_overlapping
Lasso,20,model,0.0005,11,TRUE,FALSE,51,0.000741802,0.018731327,0.14057396,-0.100597521,0.431372549,0.039215686,1,TRUE,3.54964787,non_overlapping
Lasso,20,model,0.0005,12,TRUE,FALSE,51,0.000568064,0.019088692,0.105634592,-0.110727562,0.431372549,0.039215686,1,TRUE,3.54964787,non_overlapping
Lasso,20,model,0.0005,13,TRUE,FALSE,51,0.000310032,0.018943163,0.058095031,-0.11330625,0.411764706,0.039215686,1,TRUE,3.54964787,non_overlapping
Lasso,20,model,0.0005,14,TRUE,FALSE,51,9.87E-05,0.018887495,0.018544728,-0.119798246,0.392156863,0.039215686,1,TRUE,3.54964787,non_overlapping
Lasso,20,model,0.0005,15,TRUE,FALSE,51,0.000234277,0.019421302,0.042819032,-0.121823142,0.352941176,0.039215686,1,TRUE,3.54964787,non_overlapping
Lasso,20,model,0.0005,16,TRUE,FALSE,51,5.14E-05,0.019743124,0.009241446,-0.129173057,0.37254902,0.039215686,1,TRUE,3.54964787,non_overlapping
Lasso,20,model,0.0005,17,TRUE,FALSE,51,0.000146604,0.018564517,0.028031577,-0.117495004,0.352941176,0.039215686,1,TRUE,3.54964787,non_overlapping
Lasso,20,model,0.0005,18,TRUE,FALSE,50,5.92E-05,0.019819043,0.010600163,-0.124541893,0.4,0.04,1,TRUE,3.54964787,non_overlapping
Lasso,20,model,0.0005,19,TRUE,FALSE,50,0.000135995,0.018845582,0.025615348,-0.117819225,0.4,0.04,1,TRUE,3.54964787,non_overlapping
Lasso,20,model,0.001,0,TRUE,FALSE,51,0.000297253,0.002434246,0.433457805,-0.002068478,0.019607843,0.039215686,1,TRUE,3.54964787,non_overlapping
Lasso,20,model,0.001,1,TRUE,FALSE,51,0.000220737,0.001796798,0.436074127,-0.00137017,0.019607843,0.039215686,1,TRUE,3.54964787,non_overlapping
Lasso,20,model,0.001,2,TRUE,FALSE,51,0.000263797,0.001578547,0.593194457,-1.00E-04,0.039215686,0.039215686,1,TRUE,3.54964787,non_overlapping
Lasso,20,model,0.001,3,TRUE,FALSE,51,0.000563287,0.003294232,0.606960997,-1.00E-04,0.039215686,0.039215686,1,TRUE,3.54964787,non_overlapping
Lasso,20,model,0.001,4,TRUE,FALSE,51,0.000331385,0.005380594,0.218619243,-0.017032427,0.019607843,0.039215686,1,TRUE,3.54964787,non_overlapping
Lasso,20,model,0.001,5,TRUE,FALSE,51,0.000317423,0.007218798,0.156083989,-0.026789919,0.019607843,0.039215686,1,TRUE,3.54964787,non_overlapping
Lasso,20,model,0.001,6,TRUE,FALSE,51,-3.61E-05,0.006254404,-0.020480432,-0.031716688,0.019607843,0.039215686,1,TRUE,3.54964787,non_overlapping
Lasso,20,model,0.001,7,TRUE,FALSE,51,0.000154573,0.005800969,0.094584319,-0.024541603,0.019607843,0.039215686,1,TRUE,3.54964787,non_overlapping
Lasso,20,model,0.001,8,TRUE,FALSE,51,-0.000279219,0.006267918,-0.158127102,-0.037031154,0.019607843,0.039215686,1,TRUE,3.54964787,non_overlapping
Lasso,20,model,0.001,9,TRUE,FALSE,51,-0.000633823,0.0100765,-0.223276668,-0.062047732,0.019607843,0.039215686,1,TRUE,3.54964787,non_overlapping
Lasso,20,model,0.001,10,TRUE,FALSE,51,-0.000562112,0.007525407,-0.265141897,-0.048113758,0.019607843,0.039215686,1,TRUE,3.54964787,non_overlapping
Lasso,20,model,0.001,11,TRUE,FALSE,51,-0.000693766,0.00777389,-0.316781506,-0.051196285,0.019607843,0.039215686,1,TRUE,3.54964787,non_overlapping
Lasso,20,model,0.001,12,TRUE,FALSE,51,-0.000792246,0.00909855,-0.309081763,-0.059396596,0.019607843,0.039215686,1,TRUE,3.54964787,non_overlapping
Lasso,20,model,0.001,13,TRUE,FALSE,51,0.000263665,0.001897279,0.49329476,-1.00E-04,0.019607843,0.039215686,1,TRUE,3.54964787,non_overlapping
Lasso,20,model,0.001,14,TRUE,FALSE,51,-0.000209405,0.001481236,-0.501820738,-0.010622844,0,0.039215686,1,TRUE,3.54964787,non_overlapping
Lasso,20,model,0.001,15,TRUE,FALSE,51,-0.000369915,0.002627477,-0.499745009,-0.018688832,0,0.039215686,1,TRUE,3.54964787,non_overlapping
Lasso,20,model,0.001,16,TRUE,FALSE,51,0.000385178,0.007833985,0.174527646,-0.027789803,0.019607843,0.039215686,1,TRUE,3.54964787,non_overlapping
Lasso,20,model,0.001,17,TRUE,FALSE,51,0.000175639,0.006188319,0.100747156,-0.025852304,0.019607843,0.039215686,1,TRUE,3.54964787,non_overlapping
Lasso,20,model,0.001,18,TRUE,FALSE,50,0.000159429,0.003908,0.144810078,-0.014886935,0.02,0.04,1,TRUE,3.54964787,non_overlapping
Lasso,20,model,0.001,19,TRUE,FALSE,50,0.000217538,0.003753488,0.205724682,-0.012317824,0.02,0.04,1,TRUE,3.54964787,non_overlapping
LightGBM,1,model,0,0,TRUE,FALSE,1018,-5.03E-05,0.004654805,-0.17167614,-0.282973315,0.474459725,0.705304519,1,TRUE,15.87450787,non_overlapping
LightGBM,1,model,0.0005,0,TRUE,FALSE,1018,8.36E-05,0.002558715,0.51846229,-0.086804493,0.105108055,0.207269155,1,TRUE,15.87450787,non_overlapping
LightGBM,1,model,0.001,0,TRUE,FALSE,1018,4.90E-05,0.001871869,0.415731194,-0.072816579,0.043222004,0.103143418,1,TRUE,15.87450787,non_overlapping
LightGBM,5,model,0,0,TRUE,FALSE,204,0.001546828,0.010180851,1.078631873,-0.046338942,0.588235294,0.392156863,1,TRUE,7.09929574,non_overlapping
LightGBM,5,model,0,1,TRUE,FALSE,204,0.00189109,0.010155842,1.321939132,-0.044728517,0.578431373,0.431372549,1,TRUE,7.09929574,non_overlapping
LightGBM,5,model,0,2,TRUE,FALSE,204,0.001436965,0.009513648,1.072295067,-0.081201734,0.588235294,0.450980392,1,TRUE,7.09929574,non_overlapping
LightGBM,5,model,0,3,TRUE,FALSE,203,0.001079118,0.009796742,0.781992261,-0.063461376,0.532019704,0.512315271,1,TRUE,7.09929574,non_overlapping
LightGBM,5,model,0,4,TRUE,FALSE,203,0.001003462,0.009877404,0.721229531,-0.067754815,0.541871921,0.39408867,1,TRUE,7.09929574,non_overlapping
LightGBM,5,model,0.0005,0,TRUE,FALSE,204,0.001555876,0.008886056,1.243028439,-0.034881683,0.401960784,0.318627451,1,TRUE,7.09929574,non_overlapping
LightGBM,5,model,0.0005,1,TRUE,FALSE,204,0.00179831,0.008530991,1.496512773,-0.060346051,0.406862745,0.357843137,1,TRUE,7.09929574,non_overlapping
LightGBM,5,model,0.0005,2,TRUE,FALSE,204,0.0015357,0.007847996,1.389193577,-0.051969767,0.37254902,0.37254902,1,TRUE,7.09929574,non_overlapping
LightGBM,5,model,0.0005,3,TRUE,FALSE,203,0.000922461,0.008529696,0.767767273,-0.064809662,0.36453202,0.418719212,1,TRUE,7.09929574,non_overlapping
LightGBM,5,model,0.0005,4,TRUE,FALSE,203,0.000679614,0.008345835,0.578106705,-0.067754815,0.349753695,0.339901478,1,TRUE,7.09929574,non_overlapping
LightGBM,5,model,0.001,0,TRUE,FALSE,204,0.001159483,0.007677903,1.072104475,-0.040846006,0.259803922,0.25,1,TRUE,7.09929574,non_overlapping
LightGBM,5,model,0.001,1,TRUE,FALSE,204,0.001423151,0.007464656,1.353494167,-0.040578458,0.289215686,0.279411765,1,TRUE,7.09929574,non_overlapping
LightGBM,5,model,0.001,2,TRUE,FALSE,204,0.001353221,0.00714154,1.345216194,-0.031944935,0.279411765,0.289215686,1,TRUE,7.09929574,non_overlapping
LightGBM,5,model,0.001,3,TRUE,FALSE,203,0.000436355,0.007543197,0.410676889,-0.054352827,0.256157635,0.349753695,1,TRUE,7.09929574,non_overlapping
LightGBM,5,model,0.001,4,TRUE,FALSE,203,0.000523644,0.007627116,0.487406644,-0.067754815,0.246305419,0.290640394,1,TRUE,7.09929574,non_overlapping
LightGBM,10,model,0,0,TRUE,FALSE,102,0.004041406,0.014156113,1.433140341,-0.055539135,0.598039216,0.490196078,1,TRUE,5.019960159,non_overlapping
LightGBM,10,model,0,1,TRUE,FALSE,102,0.004515884,0.013942417,1.625941693,-0.05502134,0.588235294,0.411764706,1,TRUE,5.019960159,non_overlapping
LightGBM,10,model,0,2,TRUE,FALSE,102,0.002902802,0.013666026,1.066290184,-0.059302531,0.62745098,0.450980392,1,TRUE,5.019960159,non_overlapping
LightGBM,10,model,0,3,TRUE,FALSE,102,0.004094615,0.014278267,1.439586855,-0.050375635,0.62745098,0.490196078,1,TRUE,5.019960159,non_overlapping
LightGBM,10,model,0,4,TRUE,FALSE,102,0.004177678,0.014056127,1.492002633,-0.03918831,0.578431373,0.37254902,1,TRUE,5.019960159,non_overlapping
LightGBM,10,model,0,5,TRUE,FALSE,102,0.005344279,0.013007072,2.062575674,-0.034881683,0.676470588,0.529411765,1,TRUE,5.019960159,non_overlapping
LightGBM,10,model,0,6,TRUE,FALSE,102,0.003918604,0.012659664,1.553851543,-0.04941485,0.598039216,0.450980392,1,TRUE,5.019960159,non_overlapping
LightGBM,10,model,0,7,TRUE,FALSE,102,0.003416515,0.012088662,1.418748439,-0.051652075,0.607843137,0.490196078,1,TRUE,5.019960159,non_overlapping
LightGBM,10,model,0,8,TRUE,FALSE,101,0.003263117,0.012994355,1.260602589,-0.053880045,0.643564356,0.534653465,1,TRUE,5.019960159,non_overlapping
LightGBM,10,model,0,9,TRUE,FALSE,101,0.003578394,0.013727945,1.308527652,-0.059646333,0.653465347,0.534653465,1,TRUE,5.019960159,non_overlapping
LightGBM,10,model,0.0005,0,TRUE,FALSE,102,0.003759193,0.013350074,1.413550289,-0.052452832,0.509803922,0.519607843,1,TRUE,5.019960159,non_overlapping
LightGBM,10,model,0.0005,1,TRUE,FALSE,102,0.004956576,0.013566103,1.834116575,-0.05502134,0.568627451,0.480392157,1,TRUE,5.019960159,non_overlapping
LightGBM,10,model,0.0005,2,TRUE,FALSE,102,0.003556546,0.012617056,1.415046128,-0.04572298,0.578431373,0.558823529,1,TRUE,5.019960159,non_overlapping
LightGBM,10,model,0.0005,3,TRUE,FALSE,102,0.004557357,0.013732078,1.666008085,-0.042858246,0.588235294,0.460784314,1,TRUE,5.019960159,non_overlapping
LightGBM,10,model,0.0005,4,TRUE,FALSE,102,0.004347729,0.013252661,1.646871217,-0.039821698,0.5,0.401960784,1,TRUE,5.019960159,non_overlapping
LightGBM,10,model,0.0005,5,TRUE,FALSE,102,0.005381853,0.012337292,2.189839458,-0.034881683,0.588235294,0.490196078,1,TRUE,5.019960159,non_overlapping
LightGBM,10,model,0.0005,6,TRUE,FALSE,102,0.003792337,0.011919389,1.597177735,-0.039172728,0.5,0.441176471,1,TRUE,5.019960159,non_overlapping
LightGBM,10,model,0.0005,7,TRUE,FALSE,102,0.004031497,0.010964581,1.845757211,-0.031944935,0.568627451,0.480392157,1,TRUE,5.019960159,non_overlapping
LightGBM,10,model,0.0005,8,TRUE,FALSE,101,0.003784022,0.011559,1.643363495,-0.046201262,0.544554455,0.455445545,1,TRUE,5.019960159,non_overlapping
LightGBM,10,model,0.0005,9,TRUE,FALSE,101,0.003970978,0.012855955,1.550577273,-0.0604266,0.603960396,0.564356436,1,TRUE,5.019960159,non_overlapping
LightGBM,10,model,0.001,0,TRUE,FALSE,102,0.003499123,0.012658055,1.387690242,-0.048387381,0.411764706,0.411764706,1,TRUE,5.019960159,non_overlapping
LightGBM,10,model,0.001,1,TRUE,FALSE,102,0.004161113,0.012862088,1.624045899,-0.05502134,0.441176471,0.460784314,1,TRUE,5.019960159,non_overlapping
LightGBM,10,model,0.001,2,TRUE,FALSE,102,0.003280236,0.011681712,1.409609602,-0.04572298,0.450980392,0.549019608,1,TRUE,5.019960159,non_overlapping
LightGBM,10,model,0.001,3,TRUE,FALSE,102,0.005173205,0.01215588,2.136355546,-0.031785517,0.5,0.411764706,1,TRUE,5.019960159,non_overlapping
LightGBM,10,model,0.001,4,TRUE,FALSE,102,0.005027092,0.012442805,2.028144081,-0.033373673,0.480392157,0.421568627,1,TRUE,5.019960159,non_overlapping
LightGBM,10,model,0.001,5,TRUE,FALSE,102,0.005008974,0.011671018,2.154469395,-0.034881683,0.519607843,0.392156863,1,TRUE,5.019960159,non_overlapping
LightGBM,10,model,0.001,6,TRUE,FALSE,102,0.004472233,0.010874143,2.064570216,-0.039172728,0.421568627,0.470588235,1,TRUE,5.019960159,non_overlapping
LightGBM,10,model,0.001,7,TRUE,FALSE,102,0.004421703,0.01000769,2.217971452,-0.031944935,0.480392157,0.450980392,1,TRUE,5.019960159,non_overlapping
LightGBM,10,model,0.001,8,TRUE,FALSE,101,0.003277861,0.010878388,1.512607427,-0.046296637,0.455445545,0.445544554,1,TRUE,5.019960159,non_overlapping
LightGBM,10,model,0.001,9,TRUE,FALSE,101,0.00398228,0.01130001,1.769103525,-0.043759163,0.485148515,0.554455446,1,TRUE,5.019960159,non_overlapping
LightGBM,20,model,0,0,TRUE,FALSE,51,0.00896258,0.016901797,1.882285171,-0.043124645,0.666666667,0.745098039,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0,1,TRUE,FALSE,51,0.009629419,0.016664138,2.051173951,-0.026824034,0.666666667,0.745098039,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0,2,TRUE,FALSE,51,0.008796843,0.017476944,1.786679272,-0.02849086,0.705882353,0.745098039,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0,3,TRUE,FALSE,51,0.008852987,0.019584495,1.604584952,-0.032464386,0.705882353,0.745098039,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0,4,TRUE,FALSE,51,0.007322693,0.018950525,1.37162321,-0.031682976,0.666666667,0.745098039,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0,5,TRUE,FALSE,51,0.007763341,0.018193159,1.514697199,-0.037047619,0.647058824,0.745098039,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0,6,TRUE,FALSE,51,0.00759047,0.01845171,1.460216698,-0.045290885,0.607843137,0.745098039,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0,7,TRUE,FALSE,51,0.007866669,0.017929572,1.557421647,-0.048387097,0.62745098,0.666666667,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0,8,TRUE,FALSE,51,0.006481845,0.018816416,1.222776188,-0.036934852,0.666666667,0.666666667,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0,9,TRUE,FALSE,51,0.009604353,0.019606205,1.738840877,-0.041746989,0.705882353,0.745098039,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0,10,TRUE,FALSE,51,0.007837887,0.020367609,1.365979598,-0.048018565,0.68627451,0.666666667,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0,11,TRUE,FALSE,51,0.007564157,0.019208345,1.397834879,-0.0511014,0.666666667,0.666666667,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0,12,TRUE,FALSE,51,0.006750288,0.01918894,1.248695544,-0.059302531,0.68627451,0.745098039,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0,13,TRUE,FALSE,51,0.007653367,0.018997467,1.430019956,-0.054836995,0.666666667,0.509803922,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0,14,TRUE,FALSE,51,0.006593543,0.018910242,1.237676188,-0.055305239,0.666666667,0.588235294,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0,15,TRUE,FALSE,51,0.008882401,0.01836765,1.716572193,-0.030103182,0.666666667,0.588235294,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0,16,TRUE,FALSE,51,0.007436891,0.019590518,1.347506159,-0.045049041,0.68627451,0.588235294,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0,17,TRUE,FALSE,51,0.00978496,0.017261296,2.012198945,-0.025754885,0.705882353,0.666666667,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0,18,TRUE,FALSE,50,0.011530422,0.0172489,2.37284333,-0.027710497,0.7,0.84,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0,19,TRUE,FALSE,50,0.010738223,0.016126367,2.363638912,-0.027601462,0.68,0.84,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0.0005,0,TRUE,FALSE,51,0.008686357,0.016983922,1.815452769,-0.048577321,0.62745098,0.745098039,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0.0005,1,TRUE,FALSE,51,0.009629419,0.016664138,2.051173951,-0.026824034,0.666666667,0.745098039,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0.0005,2,TRUE,FALSE,51,0.008584701,0.01741091,1.750205299,-0.02849086,0.68627451,0.745098039,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0.0005,3,TRUE,FALSE,51,0.008628699,0.019621192,1.561008323,-0.041198257,0.68627451,0.745098039,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0.0005,4,TRUE,FALSE,51,0.007974812,0.018333276,1.54406525,-0.031682976,0.666666667,0.784313725,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0.0005,5,TRUE,FALSE,51,0.008564949,0.017459419,1.74132665,-0.030631061,0.647058824,0.725490196,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0.0005,6,TRUE,FALSE,51,0.00853079,0.017277014,1.752692863,-0.027515948,0.568627451,0.666666667,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0.0005,7,TRUE,FALSE,51,0.008548677,0.016653987,1.822073808,-0.023049472,0.588235294,0.647058824,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0.0005,8,TRUE,FALSE,51,0.00707736,0.017009959,1.476907462,-0.036934852,0.607843137,0.607843137,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0.0005,9,TRUE,FALSE,51,0.01035587,0.018017632,2.040206615,-0.030918898,0.68627451,0.725490196,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0.0005,10,TRUE,FALSE,51,0.00686097,0.020213527,1.204838136,-0.048018565,0.607843137,0.705882353,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0.0005,11,TRUE,FALSE,51,0.007628036,0.019123809,1.41587082,-0.051186343,0.647058824,0.666666667,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0.0005,12,TRUE,FALSE,51,0.006968497,0.019048377,1.298573039,-0.059302531,0.68627451,0.745098039,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0.0005,13,TRUE,FALSE,51,0.007295586,0.017738606,1.459909683,-0.054836995,0.607843137,0.588235294,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0.0005,14,TRUE,FALSE,51,0.004966622,0.017795822,0.990668427,-0.055305239,0.568627451,0.549019608,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0.0005,15,TRUE,FALSE,51,0.008193009,0.017304533,1.680617351,-0.030103182,0.607843137,0.549019608,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0.0005,16,TRUE,FALSE,51,0.007512007,0.019203269,1.388564508,-0.042800131,0.647058824,0.588235294,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0.0005,17,TRUE,FALSE,51,0.009402914,0.01635018,2.041386245,-0.025754885,0.666666667,0.62745098,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0.0005,18,TRUE,FALSE,50,0.010157295,0.016753431,2.152085841,-0.024231501,0.54,0.64,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0.0005,19,TRUE,FALSE,50,0.010593855,0.016057702,2.34183277,-0.027601462,0.64,0.84,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0.001,0,TRUE,FALSE,51,0.008671284,0.016730631,1.839739589,-0.032437416,0.588235294,0.823529412,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0.001,1,TRUE,FALSE,51,0.009430814,0.01671889,2.002290083,-0.026824034,0.647058824,0.745098039,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0.001,2,TRUE,FALSE,51,0.008476291,0.017366571,1.73251516,-0.02849086,0.666666667,0.764705882,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0.001,3,TRUE,FALSE,51,0.008688406,0.019588091,1.574465832,-0.038274245,0.68627451,0.745098039,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0.001,4,TRUE,FALSE,51,0.009012584,0.016926604,1.890012897,-0.024529657,0.647058824,0.764705882,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0.001,5,TRUE,FALSE,51,0.008668119,0.016501975,1.864550721,-0.026692593,0.607843137,0.68627451,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0.001,6,TRUE,FALSE,51,0.008577046,0.016369858,1.859850846,-0.027515948,0.549019608,0.68627451,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0.001,7,TRUE,FALSE,51,0.009540227,0.015552535,2.177422862,-0.023244843,0.568627451,0.68627451,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0.001,8,TRUE,FALSE,51,0.006737746,0.016637311,1.437529457,-0.036934852,0.568627451,0.607843137,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0.001,9,TRUE,FALSE,51,0.009881823,0.017838608,1.966352646,-0.030918898,0.62745098,0.68627451,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0.001,10,TRUE,FALSE,51,0.00646694,0.019794405,1.159689299,-0.048018565,0.568627451,0.725490196,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0.001,11,TRUE,FALSE,51,0.007881878,0.018542681,1.508837484,-0.051186343,0.607843137,0.647058824,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0.001,12,TRUE,FALSE,51,0.006223774,0.017828804,1.239130066,-0.059302531,0.568627451,0.68627451,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0.001,13,TRUE,FALSE,51,0.006144064,0.016984567,1.284063611,-0.054836995,0.549019608,0.607843137,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0.001,14,TRUE,FALSE,51,0.004752838,0.017471103,0.965645978,-0.055305239,0.529411765,0.568627451,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0.001,15,TRUE,FALSE,51,0.00784955,0.016845328,1.654057211,-0.03019732,0.588235294,0.529411765,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0.001,16,TRUE,FALSE,51,0.007914972,0.017787231,1.579524388,-0.032753309,0.62745098,0.568627451,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0.001,17,TRUE,FALSE,51,0.008050892,0.015556811,1.836998096,-0.025754885,0.568627451,0.607843137,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0.001,18,TRUE,FALSE,50,0.010615271,0.016267385,2.316320273,-0.024231501,0.54,0.68,1,TRUE,3.54964787,non_overlapping
LightGBM,20,model,0.001,19,TRUE,FALSE,50,0.009713013,0.01496756,2.303500049,-0.024246657,0.58,0.72,1,TRUE,3.54964787,non_overlapping
RandomForest,1,model,0,0,TRUE,FALSE,1018,-0.000103341,0.004655656,-0.352365605,-0.238166617,0.470530452,0.402750491,1,TRUE,15.87450787,non_overlapping
RandomForest,1,model,0.0005,0,TRUE,FALSE,1018,4.99E-05,0.001595677,0.495962798,-0.032948266,0.024557957,0.069744597,1,TRUE,15.87450787,non_overlapping
RandomForest,1,model,0.001,0,TRUE,FALSE,1018,4.26E-05,0.000920195,0.734322483,-0.004893981,0.004911591,0.015717092,1,TRUE,15.87450787,non_overlapping
RandomForest,5,model,0,0,TRUE,FALSE,204,0.001620255,0.010172989,1.130706803,-0.05198404,0.578431373,0.284313725,1,TRUE,7.09929574,non_overlapping
RandomForest,5,model,0,1,TRUE,FALSE,204,0.001904318,0.01016318,1.330225301,-0.044863443,0.573529412,0.264705882,1,TRUE,7.09929574,non_overlapping
RandomForest,5,model,0,2,TRUE,FALSE,204,0.001996531,0.009410323,1.506214022,-0.035122978,0.573529412,0.284313725,1,TRUE,7.09929574,non_overlapping
RandomForest,5,model,0,3,TRUE,FALSE,203,0.001089993,0.00979625,0.789912833,-0.054196076,0.551724138,0.344827586,1,TRUE,7.09929574,non_overlapping
RandomForest,5,model,0,4,TRUE,FALSE,203,0.001814422,0.009758767,1.319953199,-0.057040207,0.566502463,0.285714286,1,TRUE,7.09929574,non_overlapping
RandomForest,5,model,0.0005,0,TRUE,FALSE,204,0.001843416,0.008418208,1.554601279,-0.0310949,0.362745098,0.269607843,1,TRUE,7.09929574,non_overlapping
RandomForest,5,model,0.0005,1,TRUE,FALSE,204,0.001752627,0.00877097,1.418591174,-0.039172728,0.37745098,0.259803922,1,TRUE,7.09929574,non_overlapping
RandomForest,5,model,0.0005,2,TRUE,FALSE,204,0.00154197,0.00780528,1.402499787,-0.031944935,0.357843137,0.269607843,1,TRUE,7.09929574,non_overlapping
RandomForest,5,model,0.0005,3,TRUE,FALSE,203,0.000957052,0.008462214,0.802910097,-0.044858363,0.36453202,0.261083744,1,TRUE,7.09929574,non_overlapping
RandomForest,5,model,0.0005,4,TRUE,FALSE,203,0.001535314,0.008009341,1.360867059,-0.027639633,0.359605911,0.251231527,1,TRUE,7.09929574,non_overlapping
