feature,importance
US_10Y,0.002613936589409127
US_CPI,0.0024271701068146133
JP_CPI,0.002093226999354063
Euro_CPI,0.0019648962871802985
MA_gap_60,0.0018428839879273385
CN_CPI,0.001409196130234441
BBW_60,0.0013416502580187238
MA_gap_20,0.001269830892492491
GDP,0.0011234098842936905
US_3M,0.0010813452754611778
CN_10Y,0.0010705702064726349
JP_10Y,0.0010556491563900152
US_TermSpread,0.000979410988992572
Output_Gap,0.0008071168946336542
UK_3M,0.0007631681992902958
VIX,0.0007274886569258968
UK_TermSpread,0.0007245720637485075
BBW_20,0.0006286932122498501
MA_gap_5,0.0005824770797087252
GER_10Y,0.000566739284306235
GER_3M,0.0004466656501508883
GER_TermSpread,0.00043780620603409343
UK_10Y,0.00033612094492678745
BBW_5,0.0001986348604389747
USD_CNY,0.0001935627915220275
ret_lag_1,0.00017713930908784902
ret_lag_5,0.00014566364368969798
ret_lag_2,0.00013751314885694006
ret_lag_20,0.00013669647015907742
USD_GBP,0.00010881830798212949
WTI,0.0001072234679334836
USD_EUR,9.054534007055025e-05
UK_Mkt_Index,9.00726265309501e-05
CN_Mkt_Index,8.685500887044448e-05
ret_lag_10,7.699320792429424e-05
US_Mkt_Index,7.480287849736293e-05
JP_Mkt_Index,7.264210927806407e-05
GER_Mkt_Index,7.216809611438745e-05
USD_JPY,6.995980884555434e-05
USD_Futures,6.901939820085345e-05
HK_Mkt_Index,6.605608718887775e-05
GOLD,6.44205651573294e-05
EPU_D,5.734558729138492e-05
