feature,importance
GER_3M,0.004806227465599213
US_CPI,0.004167145742302744
US_10Y,0.0035035542558198973
USD_EUR,0.0034770855076211252
Euro_CPI,0.0033822751215252453
USD_CNY,0.0031444714116189536
UK_3M,0.0030363269093112363
USD_GBP,0.0028676206333533676
MA_gap_5,0.0028214906733812235
ret_lag_10,0.0028082659395081908
USD_Futures,0.002776393176167437
MA_gap_20,0.0026532434240074954
US_3M,0.0026352722641474497
UK_10Y,0.0025077597521501165
GER_TermSpread,0.0023832912263190547
ret_lag_1,0.0022947252138318837
JP_Mkt_Index,0.0022442669428717477
BBW_5,0.0021995305848011206
WTI,0.0021549501880710285
BBW_60,0.0020712873568182882
JP_10Y,0.002067130397374002
EPU_D,0.002054787763449542
MA_gap_60,0.002019723394388148
HK_Mkt_Index,0.0019169623750276508
ret_lag_5,0.00179975803880837
GDP,0.0017495312537664977
USD_JPY,0.0017374722794222235
CN_10Y,0.0016930635726536839
US_Mkt_Index,0.0015758191269178564
GOLD,0.0014895455189731007
BBW_20,0.0014542312536566394
ret_lag_20,0.0014454207762008555
GER_10Y,0.0014399075786800004
UK_TermSpread,0.0013716366110296061
US_TermSpread,0.0013411670949521884
GER_Mkt_Index,0.0012516040605673687
VIX,0.0012011901189366413
UK_Mkt_Index,0.0011080819537613827
CN_CPI,0.0010908622995317342
ret_lag_2,0.0009238240321733752
JP_CPI,0.0006664047062348499
Output_Gap,0.00021738119763847936
CN_Mkt_Index,-0.00017726654167217557
